mes_ano,uf,preco_medio_etanol_hidratado,preco_medio_gasolina_c,volume_etanol_hidratado_m3,volume_gasolina_c_m3,uf_nome,regiao,volume_total_analisado_m3,participacao_etanol,razao_etanol_gasolina,preco_relativo_etanol_gasolina,variacao_preco_gasolina_c,variacao_volume_gasolina_c,ano,mes
2025-08-01,RO,4.98,6.68,2962.448,39810.3,RONDONIA,NORTE,42772.748,0.0692601747262065,0.07441410891151284,0.7455089820359282,-0.02196193265007329,-0.042397812036206295,2025,8
2025-09-01,RO,5.29,6.82,2941.767,41020.65,RONDONIA,NORTE,43962.417,0.06691549738950886,0.07171429511721535,0.7756598240469208,0.020958083832335328,0.030402935923617758,2025,9
2025-10-01,RO,5.41,6.83,2967.259,43271.75,RONDONIA,NORTE,46239.009,0.06417220144142795,0.06857265999179603,0.7920937042459737,0.0014662756598240456,0.054877238659065686,2025,10
2025-11-01,RO,5.4,6.81,2687.445,38732.75,RONDONIA,NORTE,41420.195,0.06488248063535192,0.06938430656227611,0.7929515418502203,-0.002928257686676483,-0.10489522610016933,2025,11
2025-12-01,RO,5.43,6.83,2881.411,45941.25,RONDONIA,NORTE,48822.661,0.059017901543711435,0.06271947324027971,0.7950219619326501,0.002936857562408246,0.18610865482053307,2025,12
2021-01-01,RR,3.754,4.386,176.6,13657.0,RORAIMA,NORTE,13833.6,0.012766018968309045,0.01293109760562349,0.8559051527587779,0.029335836658061387,-0.16508225685168088,2021,1
2021-02-01,RR,3.961,4.689,215.0,12281.4,RORAIMA,NORTE,12496.4,0.01720495502704779,0.01750614750761314,0.8447430155683514,0.06908344733242133,-0.10072490298015668,2021,2
2021-03-01,RR,4.334,5.291,291.4,13188.8,RORAIMA,NORTE,13480.199999999999,0.0216168899571223,0.022094504427999515,0.819126819126819,0.12838558328001715,0.07388408487631692,2021,3
2021-04-01,RR,4.561,5.352,276.8,13171.2,RORAIMA,NORTE,13448.0,0.020582986317668056,0.021015549076773565,0.8522047832585948,0.011529011529011424,-0.0013344656071817562,2021,4
2021-05-01,RR,4.577,5.37,270.8,13656.3,RORAIMA,NORTE,13927.099999999999,0.019444105377286015,0.019829675680821307,0.8523277467411545,0.0033632286995515237,0.036830357142856984,2021,5
2021-06-01,RR,4.804,5.366,260.0,13707.8,RORAIMA,NORTE,13967.8,0.018614241326479476,0.018967303287179563,0.8952664927320165,-0.0007448789571695702,0.0037711532406288217,2021,6
2021-07-01,RR,4.953,5.475,204.6,13679.2,RORAIMA,NORTE,13883.800000000001,0.014736599490053154,0.014957015030118719,0.9046575342465755,0.020313082370480906,-0.002086403361589606,2021,7
2021-08-01,RR,5.037,5.606,198.0,14139.2,RORAIMA,NORTE,14337.2,0.01381022793850961,0.014003621138395383,0.8985016054227614,0.02392694063926948,0.03362769752617112,2021,8
2021-09-01,RR,5.304,5.735,159.0,14878.65,RORAIMA,NORTE,15037.65,0.010573460613859213,0.010686453408071298,0.9248474280732345,0.023011059579022497,0.05229786692316396,2021,9
2021-10-01,RR,5.555,5.964,191.0,15302.147,RORAIMA,NORTE,15493.147,0.012328031225676746,0.012481908584462036,0.9314218645204559,0.03993025283347862,0.02846340225759736,2021,10
2021-11-01,RR,6.035,6.384,159.0,14553.8,RORAIMA,NORTE,14712.8,0.010806916426512969,0.010924981791697014,0.9453320802005012,0.07042253521126751,-0.04890470598668284,2021,11
2021-12-01,RR,6.118,6.424,161.948,15646.5,RORAIMA,NORTE,15808.448,0.010244395907808282,0.010350429808583389,0.9523661270236613,0.006265664160401085,0.07508004782256195,2021,12
2022-01-01,RR,6.143,6.449,145.931,13519.6,RORAIMA,NORTE,13665.531,0.010678765428141798,0.010794032367821534,0.9525507830671421,0.003891656288916412,-0.1359345540536222,2022,1
2022-02-01,RR,6.201,6.48,118.0,14306.66,RORAIMA,NORTE,14424.66,0.00818043544873848,0.008247906918875544,0.9569444444444444,0.004806946813459501,0.058216219414775505,2022,2
2022-03-01,RR,6.12,6.818,222.931,14843.6,RORAIMA,NORTE,15066.531,0.014796438543152369,0.015018661241208332,0.8976239366383104,0.05216049382716026,0.03753077238153413,2022,3
2022-04-01,RR,6.236,7.054,209.935,14722.8,RORAIMA,NORTE,14932.734999999999,0.014058710611284539,0.014259176243649307,0.8840374255741422,0.03461425638017013,-0.008138187501684269,2022,4
2022-05-01,RR,6.21,7.05,274.0,15207.2,RORAIMA,NORTE,15481.2,0.017698886391235822,0.018017781051081067,0.8808510638297873,-0.0005670541536717533,0.03290135028663044,2022,5
2022-06-01,RR,6.18,7.07,255.927,13768.2,RORAIMA,NORTE,14024.127,0.018249050368696746,0.01858826861899159,0.874115983026874,0.0028368794326241176,-0.09462622968067758,2022,6
2022-07-01,RR,5.69,6.34,286.0,14878.2,RORAIMA,NORTE,15164.2,0.018860210231993774,0.01922275544084634,0.8974763406940064,-0.10325318246110327,0.08062056042184174,2022,7
2022-08-01,RR,5.46,5.78,164.915,16958.6,RORAIMA,NORTE,17123.515,0.009630908140063532,0.009724564527732243,0.944636678200692,-0.08832807570977907,0.13982874272425416,2022,8
2022-09-01,RR,5.16,5.43,154.0,17729.9,RORAIMA,NORTE,17883.9,0.008611097132057325,0.008685892193413385,0.9502762430939228,-0.06055363321799312,0.04548134869623688,2022,9
2022-10-01,RR,4.94,5.26,168.832,16616.45,RORAIMA,NORTE,16785.282,0.010058335629988225,0.010160533688001948,0.9391634980988595,-0.03130755064456725,-0.06280069261529964,2022,10
2022-11-01,RR,4.85,5.25,176.943,15867.6,RORAIMA,NORTE,16044.543,0.01102823558140609,0.011151213794146563,0.9238095238095237,-0.0019011406844106071,-0.045066786226901634,2022,11
2022-12-01,RR,4.86,5.25,172.948,17448.75,RORAIMA,NORTE,17621.698,0.009814491202834143,0.00991177018411061,0.9257142857142858,0.0,0.09964644936852451,2022,12
2023-01-01,RR,4.86,5.43,196.91,15175.955,RORAIMA,NORTE,15372.865,0.012808933142911228,0.012975130724886836,0.8950276243093924,0.03428571428571425,-0.1302554624256752,2023,1
2023-02-01,RR,4.86,5.57,149.0,14304.6,RORAIMA,NORTE,14453.6,0.010308850390214203,0.010416229744278064,0.8725314183123878,0.025782688766114337,-0.057416814954973194,2023,2
2023-03-01,RR,4.88,6.08,249.6,15527.05,RORAIMA,NORTE,15776.65,0.015820849166331256,0.01607517203847479,0.8026315789473684,0.09156193895870723,0.08545852383149466,2023,3
2023-04-01,RR,4.93,6.09,292.0,14399.31,RORAIMA,NORTE,14691.31,0.019875695223911277,0.020278749467856447,0.8095238095238095,0.00164473684210531,-0.0726306671260799,2023,4
2023-05-01,RR,5.04,5.95,296.0,15650.7,RORAIMA,NORTE,15946.7,0.018561834109878533,0.01891289207511485,0.8470588235294118,-0.02298850574712641,0.0869062475910305,2023,5
2023-06-01,RR,5.06,5.74,302.0,14995.6,RORAIMA,NORTE,15297.6,0.019741658822298922,0.020139240843980902,0.881533101045296,-0.03529411764705881,-0.0418575526973235,2023,6
2023-07-01,RR,5.15,5.93,264.0,13781.45,RORAIMA,NORTE,14045.45,0.018796122587741937,0.01915618458144825,0.8684654300168635,0.033101045296167086,-0.08096708367787886,2023,7
2023-08-01,RR,5.01,5.97,248.0,16594.55,RORAIMA,NORTE,16842.55,0.014724611178236076,0.014944665567912357,0.8391959798994975,0.006745362563237878,0.2041222077502729,2023,8
2023-09-01,RR,4.95,5.95,244.0,15073.689,RORAIMA,NORTE,15317.689,0.015929295861797428,0.016187145694726752,0.8319327731092437,-0.00335008375209378,-0.09164822185597077,2023,9
2023-10-01,RR,4.88,5.9,294.0,16036.5,RORAIMA,NORTE,16330.5,0.018003122990722882,0.018333177438967355,0.8271186440677966,-0.008403361344537785,0.0638736144814982,2023,10
2023-11-01,RR,4.88,5.89,248.0,15319.0,RORAIMA,NORTE,15567.0,0.01593113637823601,0.016189046282394412,0.8285229202037352,-0.0016949152542373724,-0.04474168303557513,2023,11
2023-12-01,RR,4.86,5.89,315.0,16393.7,RORAIMA,NORTE,16708.7,0.01885245411073273,0.01921469832923623,0.8251273344651954,0.0,0.07015470983745686,2023,12
2024-01-01,RR,4.84,5.89,354.722,15576.6,RORAIMA,NORTE,15931.322,0.022265697724269208,0.022772748866890076,0.8217317487266553,0.0,-0.04984231747561563,2024,1
2024-02-01,RR,4.82,6.06,445.21,13753.3,RORAIMA,NORTE,14198.509999999998,0.03135610708447577,0.032371140017304935,0.7953795379537955,0.028862478777589073,-0.11705378580691561,2024,2
2024-03-01,RR,4.82,6.16,801.274,15170.6,RORAIMA,NORTE,15971.874,0.05016781374558803,0.052817555007712284,0.7824675324675325,0.01650165016501659,0.10305163124486505,2024,3
2024-04-01,RR,4.81,6.15,515.0,15824.6,RORAIMA,NORTE,16339.6,0.03151851942520013,0.03254426652174462,0.7821138211382113,-0.0016233766233766378,0.04310969902311057,2024,4
2024-05-01,RR,4.79,6.14,685.374,15425.0,RORAIMA,NORTE,16110.374,0.042542401560634165,0.044432674230145866,0.7801302931596091,-0.001626016260162677,-0.025251823110852722,2024,5
2024-06-01,RR,4.8,6.18,706.643,14275.4,RORAIMA,NORTE,14982.043,0.04716599732092613,0.049500749541168725,0.7766990291262136,0.006514657980456029,-0.07452836304700161,2024,6
2024-07-01,RR,4.81,6.3,929.747,15581.925,RORAIMA,NORTE,16511.672,0.056308470759351324,0.059668301573778594,0.7634920634920634,0.01941747572815533,0.0915228294828867,2024,7
2024-08-01,RR,4.81,6.47,1451.067,16151.9,RORAIMA,NORTE,17602.967,0.08243309210316647,0.08983878057689808,0.7434312210200927,0.026984126984126888,0.036579241653390104,2024,8
2024-09-01,RR,4.81,6.57,1312.518,16349.6,RORAIMA,NORTE,17662.118000000002,0.07431260509073713,0.08027829427019621,0.7321156773211567,0.015455950540958385,0.012240046062692356,2024,9
2024-10-01,RR,4.91,6.72,1825.578,17307.55,RORAIMA,NORTE,19133.128,0.09541450828113417,0.10547870726937088,0.730654761904762,0.022831050228310446,0.05859164750207957,2024,10
2024-11-01,RR,5.05,6.83,1731.953,15133.695,RORAIMA,NORTE,16865.648,0.1026911625334526,0.1144434984318106,0.7393850658857979,0.016369047619047672,-0.12560154383491595,2024,11
2024-12-01,RR,5.16,6.89,1192.0,16663.2,RORAIMA,NORTE,17855.2,0.06675926340785877,0.07153487925488501,0.748911465892598,0.008784773060029227,0.10106619698626162,2024,12
2025-01-01,RR,5.13,6.89,1046.0,14945.2,RORAIMA,NORTE,15991.2,0.06541097603682025,0.06998902657709498,0.7445573294629899,0.0,-0.10310144510058095,2025,1
2025-02-01,RR,5.18,7.07,1142.0,13094.4,RORAIMA,NORTE,14236.4,0.08021690876907084,0.08721285434995113,0.7326732673267327,0.026124818577648812,-0.123839092149988,2025,2
2025-03-01,RR,5.17,7.05,1301.0,14410.9,RORAIMA,NORTE,15711.9,0.08280348016471592,0.09027888612092236,0.7333333333333334,-0.0028288543140029265,0.10053916177908118,2025,3
2025-04-01,RR,5.15,6.97,1338.0,15441.812,RORAIMA,NORTE,16779.811999999998,0.07973867645239412,0.08664786231045941,0.738880918220947,-0.01134751773049647,0.07153696160545153,2025,4
2025-05-01,RR,5.16,6.95,1449.0,14809.6,RORAIMA,NORTE,16258.6,0.08912206463041097,0.09784194036300778,0.7424460431654676,-0.0028694404591104172,-0.040941568256367855,2025,5
2025-06-01,RR,5.15,6.95,1369.5,14564.2,RORAIMA,NORTE,15933.7,0.08594990491850606,0.09403194133560373,0.7410071942446044,0.0,-0.01657033275713049,2025,6
2025-07-01,RR,5.15,6.95,1356.0,15078.442,RORAIMA,NORTE,16434.442,0.08250964650944645,0.08992971555018749,0.7410071942446044,0.0,0.0353086334985786,2025,7
2025-08-01,RR,5.15,6.95,1284.0,15165.313,RORAIMA,NORTE,16449.313000000002,0.0780579711748448,0.0846668974125361,0.7410071942446044,0.0,0.005761271622094721,2025,8
2025-09-01,RR,5.15,6.95,1422.0,16033.7,RORAIMA,NORTE,17455.7,0.08146336153806492,0.08868820047774374,0.7410071942446044,0.0,0.05726139645123052,2025,9
2025-10-01,RR,5.16,6.95,1392.0,16729.0,RORAIMA,NORTE,18121.0,0.07681695270680426,0.08320879909139817,0.7424460431654676,0.0,0.04336491265272513,2025,10
2025-11-01,RR,5.17,6.95,1273.879,15058.4,RORAIMA,NORTE,16332.278999999999,0.07799762666312521,0.08459590660362322,0.7438848920863309,0.0,-0.09986251419690362,2025,11
2025-12-01,RR,5.19,6.7,1375.0,17838.092,RORAIMA,NORTE,19213.092,0.07156578441408598,0.07708223502827544,0.7746268656716419,-0.03597122302158273,0.18459411358444466,2025,12
2021-01-01,RS,4.325,4.746,3919.868,286236.72,RIO GRANDE DO SUL,SUL,290156.588,0.01350949164042417,0.013694497337728019,0.9112937210282342,0.0335365853658538,-0.11775826859284422,2021,1
2021-02-01,RS,4.523,5.089,4202.582,256236.79,RIO GRANDE DO SUL,SUL,260439.372,0.016136507962398253,0.016401165500082953,0.888779720966791,0.07227138643067854,-0.1048081112723761,2021,2
2021-03-01,RS,5.294,5.664,2991.859,243176.793,RIO GRANDE DO SUL,SUL,246168.652,0.012153696157868224,0.01230322582632299,0.9346751412429378,0.11298879937119266,-0.05096846943797573,2021,3
2021-04-01,RS,5.253,5.613,2230.707,244754.527,RIO GRANDE DO SUL,SUL,246985.234,0.009031742359140385,0.009114058184509085,0.9358631747728486,-0.009004237288135486,0.0064880122010655406,2021,4
2021-05-01,RS,5.506,5.855,2611.477,263628.179,RIO GRANDE DO SUL,SUL,266239.656,0.009808745395915024,0.009905909944475244,0.9403928266438941,0.04311419918047399,0.07711257573593322,2021,5
2021-06-01,RS,5.736,5.935,2960.51,259185.26,RIO GRANDE DO SUL,SUL,262145.77,0.011293373148840052,0.01142237023818407,0.9664700926705981,0.013663535439794927,-0.016852974582811986,2021,6
2021-07-01,RS,5.807,6.069,3108.775,292828.206,RIO GRANDE DO SUL,SUL,295936.981,0.01050485474811274,0.01061637825968172,0.9568297907398254,0.022577927548441457,0.12980269788490295,2021,7
2021-08-01,RS,5.909,6.132,2571.804,273988.688,RIO GRANDE DO SUL,SUL,276560.492,0.00929924582286323,0.00938653350535406,0.9636333985649055,0.01038062283737018,-0.0643364184664642,2021,8
2021-09-01,RS,6.087,6.338,2589.872,279403.556,RIO GRANDE DO SUL,SUL,281993.42799999996,0.00918415729887152,0.009269287896965779,0.9603976017671189,0.03359425962165696,0.0197631078842202,2021,9
2021-10-01,RS,6.329,6.615,2314.932,284363.58,RIO GRANDE DO SUL,SUL,286678.512,0.008075010519100225,0.008140747137871874,0.9567649281934996,0.043704638687283026,0.017752186375179946,2021,10
2021-11-01,RS,6.956,7.073,2272.769,270034.016,RIO GRANDE DO SUL,SUL,272306.785,0.008346354645551708,0.008416602595726309,0.9834582214053442,0.06923658352229789,-0.050391699246436605,2021,11
2021-12-01,RS,6.983,6.943,2518.154,315913.213,RIO GRANDE DO SUL,SUL,318431.36699999997,0.007907996073766188,0.007971030955264287,1.0057611983292525,-0.018379753994061998,0.16990154677401814,2021,12
2022-01-01,RS,6.526,6.525,2851.873,284038.636,RIO GRANDE DO SUL,SUL,286890.509,0.009940632089714756,0.01004044041388792,1.0001532567049807,-0.06020452254068831,-0.1008966250487281,2022,1
2022-02-01,RS,6.301,6.352,2133.738,275308.647,RIO GRANDE DO SUL,SUL,277442.385,0.007690742710418957,0.007750348647785116,0.991971032745592,-0.02651340996168583,-0.030735216599195314,2022,2
2022-03-01,RS,6.211,6.72,3135.157,286755.921,RIO GRANDE DO SUL,SUL,289891.078,0.010814948226864714,0.010933190111879156,0.9242559523809525,0.05793450881612072,0.041579783725427255,2022,3
2022-04-01,RS,6.483,6.881,2225.334,280785.585,RIO GRANDE DO SUL,SUL,283010.919,0.007863067643690453,0.007925385485868157,0.9421595698299665,0.023958333333333304,-0.020820271048561767,2022,4
2022-05-01,RS,6.64,6.92,2410.309,281984.817,RIO GRANDE DO SUL,SUL,284395.126,0.008475212054091252,0.008547655244856678,0.9595375722543352,0.005667780845807213,0.004270988483970672,2022,5
2022-06-01,RS,6.44,6.91,3057.538,268191.86,RIO GRANDE DO SUL,SUL,271249.398,0.011272054509776277,0.011400562269115849,0.9319826338639653,-0.0014450867052022698,-0.04891382857680593,2022,6
2022-07-01,RS,5.88,5.95,2560.478,298694.487,RIO GRANDE DO SUL,SUL,301254.965,0.008499371952259773,0.008572230527977572,0.988235294117647,-0.13892908827785821,0.1137343504758126,2022,7
2022-08-01,RS,5.28,5.25,2663.097,311611.89,RIO GRANDE DO SUL,SUL,314274.987,0.008473779683904656,0.008546198285309331,1.0057142857142858,-0.11764705882352944,0.04324620494251041,2022,8
2022-09-01,RS,4.85,4.87,2692.799,311715.049,RIO GRANDE DO SUL,SUL,314407.848,0.008564668525704231,0.008638655748699512,0.9958932238193018,-0.07238095238095232,0.0003310496271500263,2022,9
2022-10-01,RS,4.6,4.7,2701.546,319459.542,RIO GRANDE DO SUL,SUL,322161.088,0.008385699268559709,0.008456613889467104,0.978723404255319,-0.03490759753593431,0.02484478380124666,2022,10
2022-11-01,RS,4.73,4.91,2748.797,312818.916,RIO GRANDE DO SUL,SUL,315567.71300000005,0.008710640812610635,0.008787182805786591,0.9633401221995928,0.044680851063829685,-0.02078706417227627,2022,11
2022-12-01,RS,4.7,4.82,3743.499,370929.768,RIO GRANDE DO SUL,SUL,374673.267,0.009991369360227133,0.010092204301057875,0.975103734439834,-0.018329938900203624,0.18576514727133686,2022,12
2023-01-01,RS,4.77,4.93,3183.249,314893.533,RIO GRANDE DO SUL,SUL,318076.782,0.01000780056936064,0.010108969116237772,0.9675456389452333,0.022821576763485396,-0.151069662869441,2023,1
2023-02-01,RS,4.75,4.97,2895.987,313005.736,RIO GRANDE DO SUL,SUL,315901.723,0.009167366902902268,0.009252185078167387,0.9557344064386318,0.008113590263691739,-0.005995032613134055,2023,2
2023-03-01,RS,4.84,5.48,3378.344,327926.408,RIO GRANDE DO SUL,SUL,331304.752,0.010197088872422815,0.010302140716889138,0.8832116788321167,0.10261569416499006,0.04766900501785054,2023,3
2023-04-01,RS,4.84,5.37,2942.182,300892.033,RIO GRANDE DO SUL,SUL,303834.21499999997,0.009683511121352809,0.009778198414445887,0.9013035381750465,-0.02007299270072993,-0.08244037180439578,2023,4
2023-05-01,RS,4.85,5.22,2885.827,337724.609,RIO GRANDE DO SUL,SUL,340610.436,0.008472514917305706,0.008544911810083702,0.9291187739463601,-0.027932960893854775,0.12241127035756372,2023,5
2023-06-01,RS,4.73,5.39,3882.29,302478.14,RIO GRANDE DO SUL,SUL,306360.43,0.01267229583141661,0.012834944039261812,0.8775510204081634,0.03256704980842917,-0.10436452677927299,2023,6
2023-07-01,RS,4.78,5.64,3774.245,300991.973,RIO GRANDE DO SUL,SUL,304766.218,0.012384066136883977,0.012539354330223285,0.847517730496454,0.04638218923933213,-0.0049133038175915855,2023,7
2023-08-01,RS,4.7,5.69,5402.599,323179.413,RIO GRANDE DO SUL,SUL,328582.012,0.016442162999476675,0.016717027083652757,0.8260105448154657,0.00886524822695045,0.07371439104789679,2023,8
2023-09-01,RS,4.67,5.76,5687.109,301147.519,RIO GRANDE DO SUL,SUL,306834.62799999997,0.018534769159105475,0.018884794465133883,0.810763888888889,0.012302284710017375,-0.06817233126170708,2023,9
2023-10-01,RS,4.6,5.62,6051.637,315455.087,RIO GRANDE DO SUL,SUL,321506.724,0.01882273852536907,0.019183830755596595,0.8185053380782917,-0.02430555555555547,0.047510163947258155,2023,10
2023-11-01,RS,4.52,5.55,6465.526,316486.978,RIO GRANDE DO SUL,SUL,322952.504,0.020020052236535683,0.020429042739319277,0.8144144144144143,-0.01245551601423489,0.003271118591915423,2023,11
2023-12-01,RS,4.45,5.53,8378.692,371571.711,RIO GRANDE DO SUL,SUL,379950.403,0.022052067674738062,0.022549326958854515,0.8047016274864376,-0.003603603603603567,0.1740505512994599,2023,12
2024-01-01,RS,4.34,5.5,9879.408,336930.215,RIO GRANDE DO SUL,SUL,346809.623,0.02848654519600801,0.029321822621340147,0.7890909090909091,-0.005424954792043413,-0.0932296377104983,2024,1
2024-02-01,RS,4.37,5.71,9363.044,301504.701,RIO GRANDE DO SUL,SUL,310867.745,0.030119059151665926,0.03105438810388565,0.7653239929947461,0.038181818181818095,-0.10514199208877728,2024,2
2024-03-01,RS,4.33,5.66,10817.144,333108.958,RIO GRANDE DO SUL,SUL,343926.10199999996,0.03145194254549485,0.032473290616219334,0.765017667844523,-0.008756567425569184,0.10482177191658448,2024,3
2024-04-01,RS,4.37,5.72,11060.294,321557.828,RIO GRANDE DO SUL,SUL,332618.122,0.03325222911336142,0.03439597184989072,0.7639860139860141,0.010600706713780772,-0.03467673180977615,2024,4
2024-05-01,RS,4.52,5.88,7652.804,275521.708,RIO GRANDE DO SUL,SUL,283174.512,0.02702504524842264,0.02777568437547578,0.7687074829931972,0.027972027972027913,-0.14316591291318215,2024,5
2024-06-01,RS,4.53,5.87,8811.781,294854.615,RIO GRANDE DO SUL,SUL,303666.396,0.029017965491315016,0.02988517239250266,0.7717206132879046,-0.00170068027210879,0.0701683621967093,2024,6
2024-07-01,RS,4.63,6.1,11061.842,322307.725,RIO GRANDE DO SUL,SUL,333369.567,0.03318191909221276,0.03432074735410081,0.759016393442623,0.03918228279386704,0.09310727593665091,2024,7
2024-08-01,RS,4.73,6.13,10408.348,320721.966,RIO GRANDE DO SUL,SUL,331130.314,0.031432785099826284,0.03245286916207043,0.7716150081566069,0.004918032786885185,-0.004920015491406415,2024,8
2024-09-01,RS,4.67,6.12,9922.84,305798.345,RIO GRANDE DO SUL,SUL,315721.185,0.031429123135972015,0.032448965673767795,0.7630718954248366,-0.0016313213703099683,-0.046531334246061706,2024,9
2024-10-01,RS,4.67,6.06,11173.054,339797.413,RIO GRANDE DO SUL,SUL,350970.467,0.031834741240493035,0.03288151578717287,0.7706270627062707,-0.009803921568627527,0.11118133422206733,2024,10
2024-11-01,RS,4.66,6.03,11485.512,332775.655,RIO GRANDE DO SUL,SUL,344261.167,0.033362787037784024,0.03451427959776685,0.7728026533996684,-0.004950495049504844,-0.020664542257712748,2024,11
2024-12-01,RS,4.67,6.04,12879.915,361591.848,RIO GRANDE DO SUL,SUL,374471.763,0.03439488974232752,0.035620036987117035,0.7731788079470199,0.0016583747927030323,0.0865934528774348,2024,12
2025-01-01,RS,4.72,6.03,12858.955,351656.971,RIO GRANDE DO SUL,SUL,364515.92600000004,0.035276798852404596,0.036566756983185185,0.7827529021558871,-0.0016556291390728006,-0.027475389876599143,2025,1
2025-02-01,RS,4.87,6.29,11465.96,307398.243,RIO GRANDE DO SUL,SUL,318864.20300000004,0.035958755771653673,0.037300018009536896,0.7742448330683624,0.04311774461028195,-0.12585767281718407,2025,2
2025-03-01,RS,4.88,6.32,12194.304,332801.916,RIO GRANDE DO SUL,SUL,344996.22000000003,0.03534619596701668,0.03664132750966494,0.7721518987341771,0.004769475357710773,0.08264091802242346,2025,3
2025-04-01,RS,4.88,6.31,11950.665,334340.782,RIO GRANDE DO SUL,SUL,346291.447,0.034510424971599146,0.035743964372255375,0.7733755942947702,-0.0015822784810127777,0.004623969773058567,2025,4
2025-05-01,RS,4.82,6.19,10515.159,325295.428,RIO GRANDE DO SUL,SUL,335810.587,0.031312767992034744,0.03232495170513125,0.778675282714055,-0.019017432646592614,-0.027054294561050574,2025,5
2025-06-01,RS,4.79,6.09,9282.593,306315.158,RIO GRANDE DO SUL,SUL,315597.751,0.029412734946897643,0.03030406023850769,0.7865353037766831,-0.016155088852988775,-0.05834779208762819,2025,6
2025-07-01,RS,4.77,6.13,9979.128,328002.01,RIO GRANDE DO SUL,SUL,337981.13800000004,0.029525695010826313,0.03042398429204748,0.7781402936378466,0.006568144499178974,0.07079914732786419,2025,7
2025-08-01,RS,4.75,6.06,9689.406,324971.367,RIO GRANDE DO SUL,SUL,334660.77300000004,0.02895291824357317,0.02981618377473853,0.7838283828382839,-0.011419249592169667,-0.009239708622517218,2025,8
2025-09-01,RS,4.74,6.1,10429.558,331844.078,RIO GRANDE DO SUL,SUL,342273.636,0.030471403295578396,0.03142909182787948,0.777049180327869,0.0066006600660066805,0.021148666306960884,2025,9
2025-10-01,RS,4.78,6.2,12000.926,349344.682,RIO GRANDE DO SUL,SUL,361345.60799999995,0.03321176661430461,0.03435267979834312,0.7709677419354839,0.016393442622950838,0.05273743049891033,2025,10
2025-11-01,RS,4.81,6.16,11203.895,327387.459,RIO GRANDE DO SUL,SUL,338591.354,0.03308972561656137,0.034222126388781436,0.7808441558441558,-0.006451612903225823,-0.06285260412236648,2025,11
2025-12-01,RS,4.82,6.19,14377.583,395797.027,RIO GRANDE DO SUL,SUL,410174.61,0.035052347584361696,0.03632564678157626,0.778675282714055,0.004870129870129913,0.2089559820310649,2025,12
2021-01-01,SC,3.774,4.489,7856.601,238346.138,SANTA CATARINA,SUL,246202.739,0.031911103149831324,0.03296298847518981,0.8407217643127646,0.035763728657129734,-0.12341267129482603,2021,1
2021-02-01,SC,3.956,4.83,8300.759,224817.48,SANTA CATARINA,SUL,233118.239,0.03560750559719182,0.03692221352183113,0.819047619047619,0.0759634662508355,-0.0567605504898091,2021,2
2021-03-01,SC,4.675,5.287,6711.104,216258.048,SANTA CATARINA,SUL,222969.152,0.03009880039369751,0.031032852012055523,0.8842443729903536,0.09461697722567286,-0.038072804659139536,2021,3
2021-04-01,SC,4.599,5.076,5273.913,229026.84,SANTA CATARINA,SUL,234300.753,0.022509159413584983,0.023027488830566756,0.9060283687943264,-0.039909211272933676,0.05904423959287741,2021,4
2021-05-01,SC,4.87,5.315,4277.013,222765.55,SANTA CATARINA,SUL,227042.563,0.018837934806083034,0.019199615919068276,0.916274694261524,0.0470843183609142,-0.02733867349346486,2021,5
2021-06-01,SC,5.02,5.436,3961.291,224092.375,SANTA CATARINA,SUL,228053.666,0.017369994832707493,0.0176770450132451,0.9234731420161884,0.02276575729068675,0.0059561498624900455,2021,6
2021-07-01,SC,5.021,5.516,4336.506,249198.042,SANTA CATARINA,SUL,253534.54799999998,0.0171042015149746,0.017401846199096543,0.9102610587382161,0.01471670345842524,0.11203266956316549,2021,7
2021-08-01,SC,5.129,5.716,4183.129,232480.554,SANTA CATARINA,SUL,236663.683,0.017675415792460222,0.0179934576377515,0.8973058082575226,0.0362581580855692,-0.0670851498905436,2021,8
2021-09-01,SC,5.366,5.837,4660.545,233755.918,SANTA CATARINA,SUL,238416.46300000002,0.01954791603464061,0.019937655653278475,0.9193078636285763,0.021168649405178375,0.005485895392351781,2021,9
2021-10-01,SC,5.55,6.124,4258.417,243408.132,SANTA CATARINA,SUL,247666.549,0.01719415487151638,0.017494966026854027,0.9062704114957544,0.04916909371252354,0.0412918487051952,2021,10
2021-11-01,SC,6.114,6.564,3593.13,236809.026,SANTA CATARINA,SUL,240402.15600000002,0.014946330181830815,0.015173112531614399,0.9314442413162706,0.07184846505551934,-0.02711127991401696,2021,11
2021-12-01,SC,6.136,6.521,4439.315,288264.749,SANTA CATARINA,SUL,292704.064,0.015166564274283529,0.015400131356331743,0.940959975463886,-0.006550883607556401,0.21728784526988432,2021,12
2022-01-01,SC,6.062,6.524,4094.045,237566.16,SANTA CATARINA,SUL,241660.20500000002,0.01694132883815107,0.017233283561934914,0.9291845493562232,0.00046005213924238397,-0.17587509113020272,2022,1
2022-02-01,SC,5.912,6.508,4044.44,239348.962,SANTA CATARINA,SUL,243393.402,0.016616884298285128,0.016897670941225976,0.9084204056545789,-0.002452483139178452,0.007504444235660435,2022,2
2022-03-01,SC,5.925,6.832,6270.254,243701.877,SANTA CATARINA,SUL,249972.131,0.025083812243053605,0.025729198630669553,0.8672423887587822,0.0497848801475107,0.018186479538607747,2022,3
